MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,Education,Target
4.2414,4,5.938084112,1.012850467,2541,2.968457944,34.44,-117.38,B,0
1.6187,38,3.301994302,1.047008547,1407,2.004273504,34.01,-118.34,B,1
1.468,47,1.680773881,1.054413543,2860,3.45828295,34.06,,C,0
4.7986,18,6.130890052,1.052356021,1264,3.308900524,34.03,-117.33,A,0
4.2639,46,9.076923077,1.307692308,6532,502.4615385,35.32,-120.7,B,1
1.3897,38,3.552238806,1.074626866,191,2.850746269,36.61,-121.85,C,0
5.4786,18,6.488921713,0.948301329,2095,3.094534712,33.11,-117.05,C,1
2.3,40,3.81884058,0.90942029,1056,3.826086957,34.17,-118.14,B,0
3.1989,31,4.376310273,1.052410901,3310,3.469601677,34.15,-119.19,A,1
4.6793,27,5.757575758,0.949494949,1089,3.666666667,32.62,-117.04,A,0
6.8322,25,6.578212291,1.06424581,823,2.298882682,32.92,-117.29,A,1
2.6591,24,5.244299674,1,748,2.436482085,40.57,-122.34,B,0
3.1111,17,5.690437601,1.030794165,1904,3.085899514,37.4,-120.86,A,0
6.5412,12,6.889952153,0.971291866,1381,3.303827751,32.81,-117.04,B,1
5.6407,34,6.065972222,0.967013889,1861,3.230902778,34.21,-118.61,B,1
4.3182,36,5.62625,1.04,2196,2.745,38.01,-122.45,B,1
1.6943,31,3.868959108,1.154275093,3928,3.650557621,33.98,-117.35,A,0
3.2284,18,4.219094247,1.048959608,3663,4.483476132,34.25,-118.41,A,0
1.9766,19,5.78757515,1.184368737,984,1.971943888,39.75,-121.6,C,0
4.3098,22,5.84981685,1.025641026,657,2.406593407,38.64,-121.27,C,1
3.875,16,4,1,15,3,33.67,-117.86,B,1
6.3308,33,7.18338558,1.015673981,1760,2.75862069,34.03,-117.17,C,1
5.3106,27,5.375722543,0.988439306,1498,2.886319846,33.8,-118.3,A,1
7.6348,4,6.534079349,1.060020346,2607,2.652085453,32.98,-117.24,B,1
3.4817,15,5.628083491,1.058823529,1687,3.20113852,38.02,-121.91,A,0
3.184,23,5.450408401,1.064177363,2095,2.444574096,39.39,-123.85,B,0
3.5179,12,5.021396396,1.045045045,2471,2.782657658,33.04,-117.28,B,1
2.983,45,5.633064516,1.02016129,555,2.237903226,37.72,,A,1
3.7969,40,4.714285714,0.908163265,1266,2.583673469,37.74,-122.5,B,1
3.3632,33,4.553003534,1.042402827,1867,3.298586572,37.6,-122.38,C,1
2.5868,16,5.617414248,1.10817942,932,2.459102902,34.11,-117.64,B,0
2.5067,18,4.080792683,1.196646341,1391,2.120426829,36.96,-122.03,C,1
3.2312,38,4.576208178,1.027881041,1843,3.425650558,34.08,-118.07,C,1
4.4,45,5.15625,1,645,2.51953125,33.86,,A,1
8.2159,22,7.599656357,1.068728522,1995,3.427835052,34.3,-118.54,C,1
1.3729,15,3.603948897,1.120789779,3061,3.555168409,37.99,-121.31,A,0
4.6771,16,6.919732441,1.043478261,889,2.973244147,38.92,-121.14,A,1
2.0536,42,4.735632184,1.042145594,946,3.624521073,36.73,-119.74,B,0
3.9954,52,4.655263158,1.089473684,1032,2.715789474,37.77,-122.5,A,1
4.3513,12,6.184840426,1.065824468,4074,2.708776596,33.07,-117.14,A,1
2.6726,33,5.032154341,1.254019293,759,2.440514469,38.51,-123,C,0
2.8448,31,4.356807512,0.997652582,795,1.866197183,34.15,-118.43,A,1
3.15,27,6.721804511,1.518796992,1010,2.531328321,38.92,-119.98,C,0
6.8677,25,6.785454545,0.985454545,840,3.054545455,37.4,-121.84,A,1
3.6214,28,2.849056604,0.976415094,615,2.900943396,33.84,-117.94,B,1
3.9375,46,4.611607143,1.004464286,1275,2.845982143,33.87,-117.94,B,1
1.5536,25,4.088785047,1,931,4.35046729,36.6,-120.19,A,0
12.3767,27,7.737037037,1.122222222,654,2.422222222,34.12,-118.42,A,1
4.7375,32,5.553030303,1.108585859,1799,2.271464646,37.43,-122.13,A,1
3.4455,4,4.434782609,1.293995859,1176,2.434782609,33.52,-117.69,C,1
2.006,25,5.186335404,1.095238095,1145,2.370600414,37.96,-120.47,A,0
4.0655,33,4.809069212,1.155131265,1285,3.066825776,37.4,-122.02,C,1
6.9682,15,6.285714286,0.918367347,408,2.081632653,37.68,-121,C,1
3.8472,52,4.916666667,0.980392157,514,2.519607843,34.08,-118.35,A,1
1.3973,47,4.796875,1.193359375,1653,3.228515625,34.12,-117.28,C,0
5.5164,40,6.228739003,1.316715543,643,1.885630499,36.56,-121.92,B,1
2.0893,46,4.381818182,0.933333333,411,2.490909091,33.92,-118.25,A,0
6.5253,14,6.559139785,1.016726404,2415,2.885304659,38.51,-121.55,C,1
2.6346,44,5.013586957,1.099184783,1922,2.611413043,38.3,-122.3,B,0
4.1635,42,3.722222222,0.986928105,1283,4.192810458,33.95,-118.36,B,0
4.5062,20,4.336134454,0.962184874,658,2.764705882,37.39,-121.96,C,1
5.7233,25,6.523099851,0.995529061,2038,3.037257824,37.71,-121.91,A,1
2.2442,42,4.795258621,1.045258621,1544,3.327586207,34.14,-117.91,B,0
2.75,28,5.34223301,1.041262136,1524,3.699029126,36.53,-119.4,A,0
3.8542,33,5.002531646,1.02278481,1379,3.491139241,33.94,-118.09,C,0
1.4833,23,4.799307958,1.124567474,640,2.214532872,39.53,-121.65,B,0
8.5938,43,7.559686888,1.050880626,1398,2.735812133,34.04,,B,1
3.3514,27,4.837606838,1.121794872,1485,3.173076923,32.61,-117.08,B,0
3.1312,22,4.575320513,1.068910256,2453,3.931089744,33.88,-117.53,B,0
4.7738,35,6.048484848,0.987878788,1409,4.26969697,33.81,-117.96,A,1
5.0223,4,7.159627774,1.050823193,5439,3.893342878,33.93,,C,0
3.9506,11,5.516746411,1.004784689,1308,3.129186603,38.72,-121.31,C,0
3.8317,9,4.732510288,1.181069959,377,1.551440329,37.56,-122.32,B,1
1.8363,37,4.628820961,1.170305677,823,3.593886463,33.12,-117.08,A,0
3.4605,52,4.838235294,0.996323529,1364,2.507352941,37.78,-122.46,A,1
4.8092,23,5.645061728,1.067901235,1277,3.941358025,37.32,,B,1
4.2471,4,5.816950633,1.05897772,6420,2.804718218,37.68,-120.94,B,0
7.9943,16,8.367609254,1.050128535,2304,2.961439589,34.2,-118.9,A,1
3.4821,33,5.126614987,1.085271318,1119,2.891472868,33.8,-117.96,C,1
4.9286,13,6.528571429,1.131168831,1912,2.483116883,38.12,-122.58,C,1
1.8929,43,3.362586605,1.025404157,2098,4.845265589,34.01,-118.24,A,0
2.7857,28,5.417391304,1.102173913,1202,2.613043478,39.47,-123.8,C,0
2.517,30,4.498759305,1.034739454,1577,1.956575682,38.63,-121.4,C,0
1.7896,23,2.24686941,1.076028623,3720,3.327370304,34.06,-118.3,C,1
2.6981,25,3.946330778,1.098576123,2719,2.978094195,34.09,-118.12,C,1
4.0333,32,5.495176849,1.064308682,2003,3.220257235,34.06,-117.94,C,1
3.0721,37,5.579775281,1.031460674,1072,2.408988764,37.67,-121.01,C,0
7.5898,25,7.94011976,1.002994012,1062,3.179640719,37.93,-122.01,A,1
2.2993,13,6.241144414,1.20027248,1799,2.450953678,40.52,-121.92,A,0
5.3922,34,6.362758621,1.033103448,2050,2.827586207,37.28,,C,1
5.3403,43,6.020242915,0.979757085,675,2.732793522,34.01,-118.43,C,1
6.8667,24,7.32173913,1.008695652,781,3.395652174,33.6,,B,1
4.7356,22,6.828756058,1.063004847,1849,2.987075929,33.99,-116.99,A,1
2.1265,32,4.436314363,1.111111111,2050,2.777777778,37.98,-121.26,C,0
3.9886,32,4.740402194,1.034734918,1596,2.91773309,34.21,-118.54,B,1
3.0398,5,5.054385965,1.024561404,1490,2.614035088,37.63,-121.03,A,0
5.2402,52,6.200892857,0.946428571,510,2.276785714,37.81,-122.21,A,1
3.7917,32,5.133709981,1.047080979,1513,2.849340866,33.82,-117.96,C,1
6.4441,26,6.017057569,1.008528785,1258,2.682302772,33.69,-117.93,C,1
3.9861,13,5.849019608,1.047058824,1417,2.778431373,38.01,-121.77,B,0
4.8424,23,5.381188119,1.022630835,6034,4.267326733,37.34,-121.82,C,1
2.8274,43,4.080733945,1.009174312,1598,2.932110092,33.99,-118.33,B,0
7.3718,26,5.486111111,1.027777778,193,2.680555556,37.81,-121.2,B,1
1.9066,31,4.21757035,1.024021963,5666,3.888812629,35.26,-118.9,C,0
3.934,18,5.268156425,1.189944134,544,3.039106145,37.03,,A,1
4.0403,23,4.792408066,1,2181,2.587188612,37.3,-121.96,C,1
3.6466,21,5.769230769,1.026223776,1896,3.314685315,34.09,-117.41,B,0
5.4459,17,5.884700665,1.059866962,1392,3.086474501,34.28,-118.72,B,1
0.9204,43,4.164556962,1.012658228,1253,5.286919831,38.59,-121.48,C,0
3.8571,42,5.132780083,0.962655602,900,3.734439834,37.37,-121.84,B,1
2.0956,17,4.149100257,1.107969152,1031,2.650385604,33.38,-117.25,A,0
5.208,46,6.094801223,1.235474006,850,2.599388379,37.11,-122.11,A,1
3.7974,40,6.016064257,1.172690763,707,2.83935743,34.26,-119.02,C,1
3.5938,35,5.951742627,1.040214477,906,2.428954424,35.38,-118.95,A,0
2.3075,27,5.244744745,1.364864865,1481,2.223723724,35.38,-120.85,B,1
1.3971,37,4.642857143,1.094285714,1243,3.551428571,33.96,-118.26,B,0
3.9728,12,4.938574939,1.036855037,784,1.926289926,37.05,-122.03,A,1
4.2885,16,5.717337716,1.068200493,2965,2.436318817,37.25,-121.86,C,1
1.7788,25,5.540540541,1.173745174,746,2.88030888,39.81,-123.24,C,0
3.2149,22,3.68627451,1.149509804,1224,1.5,34.08,-118.37,C,1
2.5804,16,3.725786164,1.129559748,1555,1.955974843,37.31,-121.91,C,1
3.4,27,4.203076923,1.003076923,878,2.701538462,33.82,-117.94,B,1
4.9079,26,6.153452685,1.051150895,1313,3.358056266,34.26,-119.21,A,1
1.8036,42,5.459893048,1.604278075,533,2.85026738,33.78,-118.19,B,0
3.3239,9,5.610955056,1.092696629,1691,2.375,36.82,-119.85,A,0
1.5531,15,4.024911032,1.014234875,728,2.590747331,37.51,-120.85,B,0
1.2188,40,3.882911392,1.044303797,1199,3.794303797,32.7,-117.14,C,0
2.535,43,4.861538462,1.05,611,2.35,39.21,-121.05,B,0
1.7038,28,4.598774885,1.070444104,1530,2.343032159,41.73,,A,0
4.0473,9,5.479078514,0.987306065,7596,3.57122708,33.91,-117.23,A,0
3.3553,21,5.517515924,1.017515924,2292,3.649681529,34.07,-117.45,A,0
1.2434,52,4.361904762,1.05,1186,2.823809524,34.02,-118.31,B,0
3.1806,41,4.043333333,1.003333333,801,2.67,34.12,-118.24,A,1
1.5313,19,5.609489051,1.200729927,617,2.251824818,39.49,-121.53,A,0
4.3409,30,5.130508475,1.023728814,1970,3.338983051,34.32,-118.42,C,0
3.7804,27,5.772466539,0.95793499,1580,3.021032505,34.69,-118.12,C,0
3.2289,21,4.478176528,1.067895247,2891,2.804073715,34.22,-118.52,C,1
12.8483,42,6.831578947,0.915789474,420,2.210526316,34.04,-118.4,C,1
2.875,35,4.582901554,1.129533679,1166,3.020725389,33.87,-118.19,C,0
2.8194,24,4.7625,1.020833333,608,2.533333333,36.75,-119.85,B,0
2.1979,41,3.975378788,1.003787879,2325,4.403409091,34.03,-118.17,A,0
5.4224,37,6.620947631,1.034912718,1056,2.633416459,34.15,-117.87,C,1
3.2039,8,5.034946237,1.030913978,2161,2.904569892,38.65,,B,0
1.75,43,4.053571429,1.035714286,1005,4.486607143,34.04,-118.17,B,0
3.9667,27,5.793002915,1.090379009,961,2.801749271,36.95,-122.04,C,1
2.4659,52,5.782857143,1.117142857,1030,2.942857143,37.76,-122.19,B,0
2.9414,20,4.677647059,0.997647059,1277,3.004705882,33.77,-117.97,A,0
4.0585,29,6.530275229,1.012844037,1533,2.812844037,33.16,-117.33,B,1
3.6219,29,4.69823435,1.017656501,1710,2.744783307,34.11,-117.65,B,0
6.6361,17,7.557562077,1.085778781,1222,2.758465011,32.82,-116.75,C,1
5.9632,36,5.898617512,1.105990783,704,3.244239631,33.99,-118.4,A,1
2.0147,41,3.605128205,1.097435897,1174,3.01025641,33.98,-118.05,C,0
8.5407,22,7.366847826,0.956521739,1305,3.546195652,33.81,-118.07,C,1
2.5417,30,5.086021505,1.172043011,242,2.602150538,38.01,-120.37,C,0
4.67,8,6.226950355,1.030395137,2821,2.858156028,37.34,-120.48,C,0
7.8336,25,8.055016181,1.01618123,911,2.948220065,32.79,-117.07,C,1
2.5495,27,5.445026178,1.078534031,1082,2.832460733,39.19,-121.53,A,0
3.9722,27,4.619271445,1.096357227,1877,2.205640423,37.55,,A,1
3.7679,39,4.517241379,1.154482759,1137,1.568275862,37.81,-122.43,C,1
4.4375,52,4.572864322,1.055276382,1525,1.915829146,37.79,-122.44,A,1
5.3637,28,6.69348659,1.084291188,1391,2.664750958,34.11,-117.74,A,1
6.3302,39,7.54,1.068,1265,2.53,37.82,-122.2,B,1
4.9716,16,14.85185185,2.651851852,1749,3.238888889,34.26,-117.22,B,0
5.539,45,5.96097561,1.073170732,492,2.4,37.54,-122.31,B,1
4.7287,46,5.172881356,0.994915254,1373,2.327118644,37.31,-121.91,C,1
3.5417,18,3.400383142,1.005747126,950,1.819923372,34.16,-118.26,C,0
3.1406,20,5.484693878,1.091836735,529,2.698979592,40.95,-124.16,C,0
6.6125,42,6.25648415,1.043227666,887,2.556195965,37.93,-122.53,C,1
1.8158,33,5.690721649,1.237113402,347,3.577319588,34.75,-117.14,B,0
3.5625,31,4.386904762,0.869047619,1436,8.547619048,34.25,-119.12,B,1
2.5562,42,4.161137441,1.101895735,2184,5.17535545,37.87,-122.25,C,1
4.2037,23,6.146131805,0.974212034,1022,2.928366762,38.67,-121.3,A,0
4.9167,16,4.558109834,1.04853129,1505,1.922094508,34.13,-118.14,C,1
2.8393,20,8.335443038,1.284810127,453,2.867088608,33.76,-117.02,B,0
4.1098,14,5.940279543,1.053367217,2235,2.839898348,36.83,,A,0
3.1389,14,4.578082192,1.049315068,1079,2.956164384,34.4,-119.53,C,1
4.0846,36,5.602434077,0.957403651,1576,3.196754564,33.94,-118.09,B,1
3.0956,35,4.485969388,1.121173469,1632,2.081632653,34.05,-118.38,A,1
4.6989,14,6.291469194,1.045023697,1277,3.026066351,38.4,-121.22,A,1
2.7083,21,4.495588235,1.026470588,1627,2.392647059,35.33,-119.03,C,0
3.8914,52,5.673101673,1.038610039,1604,2.064350064,38.58,,B,1
3.725,35,4.114285714,1.052380952,1161,2.764285714,34.02,-118.41,C,1
1.51,30,2.488481429,1.149976493,4123,1.938410907,34.1,-118.33,A,1
7.3588,16,7.447916667,0.961805556,1952,3.388888889,37.65,-121.77,B,1
4.2321,30,5.151442308,1.026442308,1107,2.661057692,34.1,-118.05,C,1
7.0691,13,6.68969697,1.00969697,2444,2.962424242,37.57,-121.87,C,1
3.1591,19,6.452132701,1.103317536,2703,2.562085308,33.71,-116.91,B,1
3.1942,24,5.628828829,1.001801802,1512,2.724324324,38.69,-121.44,A,0
2.8167,52,4.145985401,1.01703163,1336,3.250608273,37.35,-121.88,C,1
2.7179,46,3.694103194,1.049140049,2587,3.178132678,34.08,-118.27,C,1
1.5114,39,4.599277978,1.018050542,975,3.519855596,33.92,-118.28,C,0
4.1012,17,8.084057971,1.87826087,849,2.460869565,32.98,-117.31,C,1
1.3042,45,3.953379953,0.988344988,1502,3.501165501,33.98,,B,0
4.5764,18,6.777777778,1.096774194,830,2.974910394,33.19,-117.25,C,1
3.8547,17,5.664705882,1.150980392,1931,3.78627451,33.39,-117.14,C,1
2.2,42,3.22,0.8,157,3.14,33.81,-117.99,A,0
1.3485,26,4.717391304,1.077294686,1284,3.101449275,34.06,-117.18,B,0
1.0349,6,4.165217391,0.982608696,734,3.191304348,36.19,-119.35,C,0
5.3307,25,5.12037037,0.958333333,888,4.111111111,33.84,-118.23,A,1
2.8438,38,4.779527559,0.960629921,632,2.488188976,38.25,-122.04,A,0
6.2561,51,6.707746479,1.024647887,707,2.48943662,37.74,-122.46,A,1
1.6675,6,5.511508951,1.391304348,1039,2.657289003,34.05,-117.3,A,0
3.3567,8,5.367123288,1.038356164,995,2.726027397,37.65,-121.04,B,0
3.5547,34,5.051971326,1.091397849,1718,3.078853047,34.06,,A,1
9.281,31,7.131233596,0.98687664,1001,2.627296588,37.36,-122.08,C,1
2.4934,44,4.754716981,1.076650943,1622,1.912735849,34.01,-118.32,A,0
5.6277,14,5.724098235,1.039140445,8012,3.074443592,37.58,-122.04,A,1
3.0642,48,3.472885033,1.006507592,784,1.700650759,34.11,-118.33,A,1
5.5,33,5.556768559,1.019650655,1287,2.810043668,37.36,-121.99,C,1
4.6125,41,6.02247191,1.007490637,676,2.531835206,37.53,-122.31,C,1
5.1242,52,5.570909091,1.061818182,631,2.294545455,34.17,-118.25,B,1
4.7283,30,7.295264624,1.030640669,940,2.618384401,38.63,-121.36,A,0
3.2721,11,4.52293578,1.042813456,1476,4.513761468,37.39,-120.71,A,0
8.4704,52,7.012345679,0.930041152,671,2.761316872,37.58,-122.38,C,1
7.6486,17,7.043879908,0.994226328,2771,3.199769053,33.93,-117.88,A,1
4.8295,10,5.938997821,1.013071895,1773,3.862745098,34.44,-118.13,B,1
2.7536,37,5.993548387,1.164516129,1632,5.264516129,33.91,-116.87,B,0
1.5603,41,2.709265176,1.031948882,1428,4.562300319,34.02,-118.26,A,0
4.4531,16,5.901408451,1.084507042,559,2.624413146,38.34,-120.71,C,0
9.2298,25,7.237676056,0.947183099,1585,2.790492958,37.31,-122.05,B,1
1.9417,32,7.647058824,2.240641711,434,2.320855615,40.28,-124.25,A,0
2.2672,16,5.325183374,1.077017115,1629,1.991442543,38.03,-121.29,B,0
2.825,41,4.185185185,1.055555556,1159,3.066137566,34.22,-118.44,A,0
1.6887,20,4.169550173,1.093425606,2135,3.693771626,34.16,-118.15,A,0
3.0179,28,4.310405644,0.978835979,1848,3.259259259,33.82,-117.93,A,1
2.2212,41,3.7875,0.975,216,2.7,35.37,-119,A,0
2.995,18,4.750988142,0.984189723,1531,3.0256917,37.81,-121.21,B,0
3.9336,15,5.553191489,1.068739771,2039,3.337152209,34.04,-117.65,A,0
7.5791,18,6.78390462,1.052160954,1918,2.858420268,33.59,-117.66,B,1
3.2292,52,7.075313808,1.259414226,618,2.585774059,36.47,-120.95,C,1
2.1971,52,3.092664093,1.05019305,639,2.467181467,37.75,-122.42,A,1
1.5256,36,4.897777778,1.097777778,702,3.12,33.93,-118.26,A,0
7.6832,11,7.267759563,0.961748634,1226,3.349726776,33.06,-117.26,A,1
4.9219,7,6.090460526,1.116776316,1375,2.261513158,36.95,-121.87,B,1
1.7564,19,5.577720207,1.186528497,1317,3.411917098,36.06,-118.99,B,0
10.129,44,7.461538462,0.980769231,596,2.865384615,37.96,-122.54,C,1
2.2029,51,5.678403756,1.14084507,1284,3.014084507,36.76,-119.81,C,0
1.9671,41,4.287394958,0.998319328,1342,2.255462185,35.36,-119.03,B,0
3.776,52,6.222222222,1.101010101,975,1.96969697,38.57,-121.44,C,0
2.9861,26,4.310645724,1.092495637,1174,2.04886562,37.97,-122.04,C,0
2.5769,35,4.870090634,1.069486405,887,2.679758308,37.95,-122.32,B,0
6.0274,36,6.20754717,1.026954178,862,2.323450135,37.75,-122.45,C,1
4.4318,52,5.743842365,1.068965517,861,2.120689655,37.76,-122.43,B,1
1.9798,49,4.822368421,1.098684211,1361,2.238486842,37.86,,C,0
2.1453,36,3.48630137,1.044520548,1307,4.476027397,34.06,-118.03,B,0
5.5105,26,6.705394191,1.211618257,700,2.904564315,33.68,-117.97,C,1
2.2454,37,3.353174603,0.988095238,881,3.496031746,34.04,-118.21,B,0
4.8958,33,4.75,0.978813559,1038,4.398305085,34.25,-118.44,B,0
2.4674,31,5.125523013,1.169456067,1459,3.052301255,37.99,-121.18,B,0
2.2743,38,4.021419009,1.06291834,2601,3.481927711,34.95,-120.44,B,0
2.6709,19,4.176047904,1.148502994,2278,2.728143713,34.19,-118.44,C,1
5.1837,6,6.364681296,1.063740857,2064,2.156739812,33.1,-117.29,A,1
1.7451,23,3.647347741,1.058939096,2194,2.155206287,38.6,-121.42,A,0
3.5128,23,5.177777778,0.950617284,911,2.249382716,36.74,-119.69,C,0
3.1382,14,4.956442831,1.049001815,1109,2.012704174,37.31,-121.81,A,0
1.925,41,4.01242236,1.037267081,1150,3.571428571,34.03,-118.2,B,0
3.9063,25,5.079069767,0.88372093,702,3.265116279,34.31,-119.29,C,1
2.343,33,4.899280576,1.06235012,1497,3.589928058,36.06,-118.98,C,0
5.5718,20,6.458410351,1.014787431,1673,3.092421442,38.35,-122.32,B,1
3.0296,52,3.504819277,1.025301205,1711,2.061445783,37.79,-122.41,C,1
7.1381,7,7.424698795,1.012048193,978,2.945783133,34.61,-118.17,B,1
1.5139,38,3.727272727,0.867132867,729,2.548951049,37.95,-122.36,C,0
8.0287,11,8.007211538,0.985576923,1460,3.509615385,33.92,-117.85,A,1
5.0822,27,6.648837209,1.079069767,1144,2.660465116,37.28,-121.94,C,1
3.4875,15,5.742474916,1.050167224,2896,3.228539576,34.51,,A,0
2.125,8,4.827586207,0.965517241,84,2.896551724,39.71,-121.78,A,0
4.1635,52,5.944297082,1.175066313,1042,2.763925729,37.77,-122.47,B,1
1.9571,15,4.440993789,1.065217391,704,2.186335404,33.22,-117.22,B,0
5.3561,29,5.337349398,0.97188755,1318,2.646586345,37.27,-121.98,A,1
5.3254,32,5.786259542,1.03307888,982,2.498727735,34.29,-119.27,A,1
0.9809,19,3.187725632,1.129963899,726,2.620938628,33.98,-118.28,A,0
1.2813,26,3.182108626,1.162939297,366,1.169329073,33.76,-118.08,C,0
2.2411,47,3.986175115,0.889400922,782,3.603686636,33.98,-118.28,C,0
2.2937,42,1.986547085,1,582,2.609865471,34.05,-118.31,B,1
2.3903,52,4.466302368,1.134790528,1932,3.519125683,37.75,-122.41,A,1
4.3419,22,5.688679245,1.096226415,2491,4.7,37.32,-121.84,B,0
1.8723,46,5.04494382,1.056179775,854,3.198501873,36.73,-119.76,C,0
2.9,27,7.409836066,1.68852459,258,4.229508197,33.09,-115.73,A,0
3.9306,37,5.550522648,1.055749129,1030,3.588850174,37.09,-121.62,C,1
4.2061,14,6.2421875,0.998697917,2252,2.932291667,38.46,-122.76,C,1
5.0175,36,5.610714286,1.128571429,1372,2.45,37.34,-121.94,C,1
3.4712,40,4.798561151,0.992805755,1226,4.410071942,33.93,-118.19,B,0
3.8929,19,4.974293059,1.025706941,1126,2.894601542,34.1,-117.81,A,0
3.4667,16,5.855345912,0.997903564,1279,2.681341719,37.69,-120.97,A,0
3.3125,49,4.69858156,0.982269504,764,2.709219858,37.74,-122.15,B,0
4.3269,40,5.534090909,1.083333333,1322,5.007575758,33.8,-117.85,C,1
2.7909,26,5.62993763,1.086278586,4531,4.70997921,37.81,-122.37,A,1
3.6848,33,4.819875776,0.956521739,2288,2.842236025,32.74,-117.04,C,0
4.0333,10,4.857142857,1.021428571,354,2.528571429,39.15,-121.1,C,0
2.8472,35,4.399361022,1.118210863,792,2.530351438,32.83,-117.2,A,0
2.1682,35,5.26,1.0075,1060,2.65,38.76,-120.67,A,0
2.8654,44,4.520179372,1,544,2.439461883,34.04,-118.32,A,0
5.308,37,4.635294118,1.014705882,662,1.947058824,33.9,-118.42,A,1
5.0155,19,5.468208092,1.052023121,474,2.739884393,38.68,-121.47,B,0
4.7143,46,5.882845188,0.983263598,771,3.225941423,37.72,-122.45,A,1
3.6875,27,4.887550201,1.074297189,1623,3.259036145,34.11,-117.89,A,0
3.1534,20,5.444976077,1.057416268,459,2.196172249,38.83,-122.21,C,0
7.218,29,6.594230769,1.007692308,1518,2.919230769,37.3,-122,C,1
5.1333,4,7.107561666,1.139911039,7766,3.140315406,34.12,-117.54,C,1
4.8304,32,4.929648241,0.972361809,1274,3.201005025,33.95,-118.08,C,0
1.9386,33,4.384418902,1.002554278,1806,2.30651341,36.79,-119.79,C,0
3.9583,19,4.842293907,1.034408602,4205,3.014336918,34.31,-118.42,A,0
6.6603,52,6.657342657,1.038461538,797,2.786713287,34.16,-118.24,C,1
5.3698,20,5.340206186,1.041237113,589,3.036082474,38.6,-122.47,A,1
4.5234,34,5.807017544,0.925438596,799,3.504385965,34.11,-117.87,C,1
2.4919,17,5.6078125,1.0953125,1746,2.728125,35.37,-118.92,A,0
2.2768,52,4.953068592,0.987364621,1479,2.66967509,37.77,-122.18,A,0
2.8281,29,5.116776316,1.087171053,1530,2.516447368,34.89,-117.02,C,0
4.4063,13,28.75728155,5.300970874,252,2.446601942,38.26,-120.33,B,0
6.6331,36,6.228699552,1.00896861,623,2.793721973,37.29,-121.9,B,1
2.1681,30,5.244318182,1.110795455,1255,3.565340909,36.3,-119.78,B,0
4.1775,4,5.495446266,1.06557377,3527,3.212204007,34.04,-117.49,A,0
4.9018,17,6.2,1.106666667,146,1.946666667,37.81,-121.99,C,1
2.8214,40,3.771317829,1.054263566,1257,4.872093023,33.98,-118.19,B,0
3.1875,11,5.286178862,1.01300813,1700,2.764227642,38.67,-121.8,C,0
6.6155,20,6.106463878,1.087452471,1064,2.022813688,33.6,,C,1
3.4167,23,5.433915212,1.021197007,1852,2.309226933,36.82,-119.79,A,0
3.3155,21,4.503787879,1.064393939,577,2.185606061,33.81,-118.08,C,1
2.7538,41,4.376731302,1.066481994,881,2.440443213,37.64,-120.99,A,0
4.8409,29,5.105809129,1.109958506,1236,2.564315353,33.91,-118.35,C,1
2.9511,42,5.404907975,1.042944785,464,2.846625767,34.19,-118.52,C,1
2.1339,20,6.674489796,1.429591837,2631,2.684693878,34.4,-116.94,C,0
2.3846,22,5.152866242,1.146496815,334,2.127388535,33.48,-117.66,C,1
3.5507,4,7.327988338,1.16180758,1869,2.724489796,34.59,-117.24,B,1
1.2,35,3.987730061,1.09202454,1216,3.73006135,33.93,-118.3,C,0
4.8194,45,5.197860963,0.967914439,554,2.962566845,34.21,-118.4,A,1
3.5313,15,4.516913319,1.049682875,2300,2.431289641,33.78,-117.99,C,1
3.8125,37,3.942196532,0.994219653,813,4.699421965,34.05,-118.01,B,0
4.6477,27,6.098214286,1.241071429,1230,3.660714286,36.92,-121.47,C,1
5.0869,23,6.41954023,1.132183908,1535,2.940613027,34.02,-117.8,A,1
6.0705,30,6.627565982,1.011730205,1182,3.46627566,33.81,-117.82,A,1
4.6103,37,3.084444444,0.835555556,658,2.924444444,37.66,,C,1
3.6639,25,5.126482213,1.117259552,1848,2.434782609,34.12,-118.06,C,1
3.5147,28,5.119537275,1.095115681,1582,2.033419023,36.63,-121.93,A,1
10.3203,43,5.428571429,0.952380952,83,1.976190476,37.72,-121.85,A,1
2.4559,39,4.875502008,1.004016064,660,2.65060241,39.21,-122.01,A,0
3.125,39,4.38028169,0.996478873,886,3.11971831,34.03,-118.46,C,1
4.0043,44,4.930379747,1.053797468,1095,3.465189873,33.95,-118.31,A,0
4.1667,12,6.628571429,1.057142857,79,2.257142857,34.25,-119.19,A,1
1.4415,36,3.967741935,0.903225806,737,3.962365591,36.56,-119.6,A,0
2.0938,16,2.745856354,1.082872928,800,2.209944751,37.8,,B,0
4.5714,29,6.055016181,1.019417476,1066,3.449838188,36.27,-119.78,B,0
2.1394,15,4.134674923,1.120743034,1800,2.786377709,32.75,-117.12,A,0
3.0677,37,4.43902439,1.10298103,1341,3.634146341,33.93,-118.34,B,0
3.9722,34,6.027713626,1.076212471,1543,3.563510393,34.16,-119.19,A,1
3.6788,5,5.04269802,1.183787129,2933,1.814975248,38.61,-121.53,A,0
2.9583,23,7.12195122,1.365853659,92,2.243902439,38.9,-122.6,B,0
3.0635,8,3.480712166,1.007418398,3842,5.700296736,33.75,-117.91,A,0
